id_praticien;code_commune;nombre_de_praticiens;evolution_sur_5_ans;apl
8;1001;0;0;44,3
8;1002;0;0;51,2
8;1004;23;-1;121
8;1005;2;1;101,4
8;1006;0;0;22,1
8;1007;1;-1;113,9
8;1008;0;0;125,8
8;1009;0;0;90
8;1010;1;1;68,4
8;1011;0;0;49
8;1012;0;0;52,8
8;1013;0;0;13,5
8;1014;3;0;78,9
8;1015;0;0;70,5
8;1016;0;-1;36,3
8;1017;0;0;40,6
8;1019;0;0;0
8;1021;1;0;40
8;1022;5;-4;73,6
8;1023;0;0;30,1
8;1024;2;1;96,2
8;1025;1;1;76
8;1026;3;1;89,2
8;1027;0;-1;95,8
8;1028;0;0;50
8;1029;0;0;46,5
8;1030;0;0;111,2
8;1031;2;0;108,7
8;1032;2;0;61,7
8;1033;8;-4;45,9
8;1034;20;11;84,3
8;1035;0;0;37,9
8;1036;0;0;65,1
8;1037;1;1;27,6
8;1038;0;0;45,1
8;1040;0;0;50,1
8;1041;0;0;127,8
8;1042;0;0;53,3
8;1043;7;2;97,8
8;1044;0;0;34,3
8;1045;0;0;96,7
8;1046;1;1;37
8;1047;0;0;83,2
8;1049;6;-1;110,1
8;1050;0;0;34,6
8;1051;0;0;20,8
8;1052;0;0;77
8;1053;53;4;117,5
8;1054;0;0;63
8;1056;0;0;9,2
8;1057;0;0;33,5
8;1058;0;0;26,9
8;1060;1;1;55,5
8;1061;1;1;86,9
8;1062;0;0;72,1
8;1063;1;0;101
8;1064;0;0;48
8;1065;2;0;61,7
8;1066;0;0;20,6
8;1067;0;0;45,3
8;1068;0;0;28,2
8;1069;1;0;73
8;1071;1;1;65
8;1072;4;1;70,9
8;1073;0;0;106,2
8;1074;0;-2;49,6
8;1075;0;0;65,2
8;1076;0;0;58,2
8;1077;0;0;7,8
8;1078;0;0;23,1
8;1079;2;0;43
8;1080;0;0;76,7
8;1081;0;0;12,5
8;1082;0;0;39,4
8;1083;0;0;51,5
8;1084;0;0;42,3
8;1085;0;0;70,8
8;1087;0;0;21,7
8;1088;0;0;71,5
8;1089;1;-1;144,7
8;1090;0;0;16,5
8;1092;0;0;78,6
8;1093;8;1;43
8;1094;0;0;29,3
8;1095;0;-3;38,9
8;1096;0;0;42,5
8;1098;0;0;90
8;1099;1;0;117,9
8;1100;0;0;50,9
8;1101;0;0;36
8;1102;0;0;36,2
8;1103;0;0;59,1
8;1104;0;0;0
8;1105;4;2;128,2
8;1106;0;0;26,9
8;1107;1;1;4
8;1108;1;-1;47,9
8;1109;3;0;31,3
8;1110;0;0;21,4
8;1111;0;0;8
8;1112;0;0;72,5
8;1113;0;0;41
8;1114;0;0;27,8
8;1115;1;1;53,7
8;1116;0;0;56,8
8;1117;0;0;21,4
8;1118;0;0;53
8;1121;0;0;58,8
8;1123;1;0;90,4
8;1124;0;0;27,7
8;1125;0;0;64,4
8;1127;0;0;27
8;1128;0;0;35,5
8;1129;0;0;30,5
8;1130;1;1;60,2
8;1133;0;0;85,3
8;1134;2;0;107,4
8;1135;1;0;37,6
8;1136;0;0;49
8;1138;3;1;75,9
8;1139;0;0;16,8
8;1140;0;0;50,1
8;1141;1;0;107,8
8;1142;7;0;112
8;1143;10;3;50,3
8;1145;0;0;20,9
8;1146;0;0;44,8
8;1147;0;0;41
8;1148;0;0;73,3
8;1149;0;0;118,8
8;1150;0;0;27,1
8;1151;0;0;58,3
8;1152;0;0;3,9
8;1153;0;0;57,7
8;1155;0;0;9,6
8;1156;0;0;66,7
8;1157;3;0;102,2
8;1158;0;0;23,5
8;1159;7;3;101,5
8;1160;14;3;35,6
8;1162;0;0;93
8;1163;1;1;53
8;1165;0;0;55,3
8;1166;1;1;74,6
8;1167;0;0;35,6
8;1169;0;0;58,2
8;1170;1;0;76,8
8;1171;0;0;71,5
8;1173;8;5;62,6
8;1174;0;0;35,9
8;1175;0;0;35,3
8;1177;0;0;25,6
8;1179;0;0;80,9
8;1180;0;0;57,8
8;1181;0;0;87,5
8;1183;0;0;44,9
8;1184;0;0;20,9
8;1185;7;1;86,2
8;1187;0;0;31,5
8;1188;0;0;45,3
8;1189;1;1;29,8
8;1190;0;0;0
8;1191;0;0;61,1
8;1192;1;0;78,8
8;1193;0;0;8,7
8;1194;5;-5;147,3
8;1195;1;0;100,6
8;1196;0;0;58,3
8;1197;1;1;66,1
8;1198;0;0;67,8
8;1199;2;0;52,9
8;1200;0;0;28,5
8;1202;10;1;89,1
8;1203;0;0;66,9
8;1204;0;0;11,3
8;1206;0;0;43
8;1207;1;0;84,5
8;1208;0;0;92,7
8;1209;0;0;39,3
8;1210;0;-1;0
8;1211;1;0;34,9
8;1212;0;0;42,9
8;1213;0;0;140,3
8;1214;0;0;12
8;1215;0;0;42,9
8;1216;0;0;25
8;1219;0;0;10,4
8;1224;1;-1;56,3
8;1225;0;0;38,5
8;1227;1;1;91,7
8;1228;2;2;83,4
8;1229;0;0;53,4
8;1230;0;0;45,8
8;1231;1;1;70
8;1232;3;0;58,6
8;1233;0;0;0
8;1234;0;0;82,8
8;1235;0;0;62,4
8;1236;0;0;55,3
8;1237;1;-1;89,6
8;1238;2;0;116,5
8;1239;0;0;80,9
8;1240;0;0;58,2
8;1241;1;0;64,8
8;1242;0;0;25,9
8;1243;0;0;63,6
8;1244;14;1;72,4
8;1245;0;0;32
8;1246;4;1;45
8;1247;0;0;0
8;1248;1;0;128,2
8;1249;10;4;75
8;1250;0;0;50,9
8;1252;1;1;44,7
8;1254;4;2;99,9
8;1255;0;0;19
8;1257;0;0;14,5
8;1258;0;0;54,4
8;1259;0;0;42,4
8;1260;0;0;95,6
8;1261;0;0;87,9
8;1262;10;1;123,5
8;1263;5;2;48
8;1264;0;0;64,5
8;1265;3;3;76
8;1266;8;1;63,9
8;1267;0;0;98
8;1268;0;0;40,9
8;1269;1;0;46,9
8;1272;0;-2;57,7
8;1273;0;0;31,8
8;1274;0;0;43,6
8;1275;2;-1;70,8
8;1276;0;0;126,1
8;1277;0;0;32,8
8;1279;0;0;31,1
8;1280;0;0;13,8
8;1281;1;1;56,2
8;1282;0;0;47,7
8;1283;17;-2;92,7
8;1284;1;0;36,4
8;1285;0;0;107,7
8;1286;0;0;45,7
8;1288;0;0;19,6
8;1289;3;1;99,4
8;1290;1;0;71
8;1291;0;0;30,6
8;1293;0;0;59,3
8;1294;0;0;62,1
8;1295;0;0;42,5
8;1296;0;0;45,4
8;1297;0;0;68,8
8;1298;0;0;5,9
8;1299;0;0;68,8
8;1301;2;1;75
8;1302;0;0;88,1
8;1303;1;-2;22,9
8;1304;2;-1;98,7
8;1305;3;-1;41,9
8;1306;3;1;102,5
8;1307;2;0;79
8;1308;0;0;18,7
8;1309;0;0;16
8;1310;0;0;30,4
8;1311;0;0;25,5
8;1313;0;-2;44,8
8;1314;2;1;79,1
8;1317;0;0;28
8;1318;0;0;84
8;1319;0;0;57,6
8;1320;3;1;101,5
8;1321;0;0;67,6
8;1322;2;0;83,5
8;1323;0;0;33,5
8;1325;0;0;45,1
8;1328;0;0;69,6
8;1329;0;0;44,2
8;1330;0;0;37,4
8;1331;0;0;18,5
8;1332;0;0;82,3
8;1333;7;0;96
8;1334;0;0;42
8;1335;0;0;66,8
8;1336;0;0;64,1
8;1337;0;0;35,8
8;1338;0;0;25,4
8;1339;0;0;132,2
8;1342;0;0;80,1
8;1343;0;0;71,1
8;1344;6;-1;101,5
8;1345;3;0;159,7
8;1346;0;0;46,9
8;1347;1;0;82,7
8;1348;3;-2;55,3
8;1349;0;0;74,9
8;1350;1;-1;67,4
8;1351;0;0;42
8;1352;0;0;30,2
8;1353;0;0;87,4
8;1354;6;1;40,2
8;1355;0;0;85,1
8;1356;0;0;53,1
8;1357;1;1;21,8
8;1358;0;0;44,2
8;1359;0;0;71,6
8;1360;1;-1;26,8
8;1361;0;0;75,3
8;1362;1;-2;104,4
8;1363;0;0;84,5
8;1364;0;0;47,1
8;1365;0;0;68,3
8;1366;0;0;97,9
8;1367;0;0;60,3
8;1368;0;0;41,4
8;1369;4;0;96,7
8;1370;0;0;118,6
8;1371;0;0;83,6
8;1372;0;0;89
8;1373;5;1;82,8
8;1374;0;0;32,9
8;1375;0;0;76,4
8;1376;9;1;146,7
8;1378;1;0;59,9
8;1379;1;1;118,3
8;1380;0;0;27,8
8;1381;0;0;34,3
8;1382;0;0;73,7
8;1383;2;0;52,5
8;1384;1;0;58,1
8;1385;1;1;61,8
8;1386;0;0;102,7
8;1387;0;0;45,4
8;1388;1;-2;35,5
8;1389;2;0;63,7
8;1390;0;0;56,2
8;1391;0;0;34,6
8;1392;0;0;54,8
8;1393;0;0;70,7
8;1396;0;0;71,5
8;1397;0;0;61,3
8;1398;0;0;69,3
8;1399;3;3;62,4
8;1400;0;0;16,5
8;1401;1;1;30,8
8;1402;0;0;47,2
8;1403;1;0;50
8;1404;0;0;11,2
8;1405;0;0;30,7
8;1406;0;0;38,8
8;1407;2;0;68,6
8;1408;0;0;18,5
8;1410;0;0;23,3
8;1411;0;0;43,8
8;1412;0;0;50,1
8;1415;0;0;90,1
8;1416;3;0;62,2
8;1418;0;0;109,1
8;1419;1;0;17,3
8;1420;1;0;54,8
8;1421;0;0;122,6
8;1422;1;0;73,2
8;1423;0;0;67,9
8;1424;5;1;105
8;1425;0;0;58
8;1426;2;0;28,4
8;1427;10;0;90,3
8;1428;0;0;56,1
8;1429;0;0;31,4
8;1430;0;0;56
8;1431;1;0;123,5
