id_praticien;code_commune;nombre_de_praticiens;evolution_sur_5_ans;apl
3;1001;0;0;122,5
3;1002;0;0;98,7
3;1004;29;9;197,6
3;1005;3;0;146,8
3;1006;0;0;45,9
3;1007;6;1;188,5
3;1008;0;0;217,3
3;1009;0;0;178,2
3;1010;1;0;138,7
3;1011;0;0;78,4
3;1012;0;0;114,2
3;1013;0;0;33,2
3;1014;6;1;123,5
3;1015;0;0;134,3
3;1016;0;0;97,6
3;1017;0;0;99,7
3;1019;0;0;0
3;1021;3;0;92,4
3;1022;3;-1;149
3;1023;0;0;62,8
3;1024;5;-1;158,3
3;1025;3;0;129,9
3;1026;4;0;156,1
3;1027;2;-1;162,3
3;1028;0;0;137,6
3;1029;0;0;99,7
3;1030;0;0;189,7
3;1031;4;0;177,7
3;1032;7;2;95,8
3;1033;15;-1;86,3
3;1034;29;2;167,2
3;1035;0;0;59,3
3;1036;0;0;122,7
3;1037;0;0;52,9
3;1038;0;0;83,9
3;1040;0;0;126,7
3;1041;0;0;200,8
3;1042;0;0;108,6
3;1043;9;1;133,5
3;1044;0;0;54,2
3;1045;0;0;104,8
3;1046;3;1;100,3
3;1047;3;1;192,5
3;1049;5;1;150,5
3;1050;0;0;85,1
3;1051;0;0;26,7
3;1052;0;0;113,3
3;1053;76;4;152,1
3;1054;0;0;131,5
3;1056;0;0;24,2
3;1057;0;0;93,5
3;1058;4;2;90,3
3;1060;4;1;142,5
3;1061;0;0;163,5
3;1062;0;0;113,4
3;1063;0;0;184,3
3;1064;0;0;112
3;1065;6;3;118,5
3;1066;0;0;54,2
3;1067;0;0;87,5
3;1068;0;0;57,5
3;1069;2;2;121,5
3;1071;0;0;39,8
3;1072;3;-1;127
3;1073;0;0;224,5
3;1074;7;1;119,3
3;1075;4;0;147,9
3;1076;0;0;116,4
3;1077;0;0;18,9
3;1078;0;0;27,5
3;1079;4;-1;76,8
3;1080;0;0;181
3;1081;0;0;24,9
3;1082;0;0;48,4
3;1083;3;1;149
3;1084;0;0;105
3;1085;0;0;150,6
